Snapshot_Month,App_Name,Total_Volume_Mn,Total_Value_Cr,Network_Volume,Market_Share_Pct,Market_Share_Squared
2023-05-01,Union Bank Apps,0.76,306.93,9523.59,0.007980183943239893,6.36833357679438e-05
2023-05-01,AU Small Finance Bank Apps,0.65,193.87,9523.59,0.006825157319876224,4.658277244106e-05
2023-05-01,Karnataka Bank Apps,0.63,127.13,9523.59,0.006615152479264647,4.3760242323921204e-05
2023-05-01,Groww,0.47,287.97,9523.59,0.004935113754372038,2.4355347768592068e-05
2023-05-01,Central Bank of India Apps,0.43,95.58,9523.59,0.004515104073148886,2.038616479136566e-05
2023-05-01,DBS Digibank Apps,0.42,174.75,9523.59,0.004410101652843098,1.9448996588409423e-05
2023-05-01,OMNI,0.39,10.1,9523.59,0.004095094391925734,1.6769798078781594e-05
2023-05-01,UCO Bank Apps,0.36,118.26,9523.59,0.0037800871310083696,1.4289058718015088e-05
2023-05-01,Indian Bank Apps,0.28,84.07,9523.59,0.0029400677685620658,8.643998483737525e-06
2023-05-01,South Indian Bank Apps,0.25,71.46,9523.59,0.0026250605076447013,6.890942668795857e-06
2023-05-01,Bank of India Apps,0.22,69.87,9523.59,0.002310053246727337,5.3363460027155114e-06
2023-05-01,Akudo & Muvin (Livquik),0.18,6.62,9523.59,0.0018900435655041848,3.572264679503772e-06
2023-05-01,Standard Chartered Bank Apps,0.15,91.48,9523.59,0.0015750363045868205,2.4807393607665075e-06
2023-05-01,TataNeu,0.15,19.28,9523.59,0.0015750363045868205,2.4807393607665075e-06
2023-05-01,HSBC Bank Apps,0.14,87.5,9523.59,0.0014700338842810329,2.160999620934381e-06
2023-05-01,Citi Bank Apps,0.09,55.38,9523.59,0.0009450217827520924,8.93066169875943e-07
2023-05-01,Fino Payments bank Apps,0.09,6.6,9523.59,0.0009450217827520924,8.93066169875943e-07
2023-05-01,IDBI Bank Apps,0.08,34.64,9523.59,0.0008400193624463043,7.056325292846956e-07
2023-05-01,Tamilnad Mercantile Bank Apps,0.07,14.83,9523.59,0.0007350169421405164,5.402499052335953e-07
2023-05-01,BPAYWALLET,0.06,9.65,9523.59,0.0006300145218347282,3.9691829772264124e-07
2023-05-01,City Union Bank Apps,0.06,20.02,9523.59,0.0006300145218347282,3.9691829772264124e-07
2023-05-01,PINELABS,0.06,3.25,9523.59,0.0006300145218347282,3.9691829772264124e-07
2023-05-01,DHANI,0.04,7.55,9523.59,0.00042000968122315216,1.764081323211739e-07
2023-05-01,Indian Overseas Bank Apps,0.04,10.5,9523.59,0.00042000968122315216,1.764081323211739e-07
2023-05-01,Karur Vysya Bank Apps,0.04,13.65,9523.59,0.00042000968122315216,1.764081323211739e-07
2023-05-01,Punjab Sind Bank Apps,0.04,13.71,9523.59,0.00042000968122315216,1.764081323211739e-07
2023-05-01,Allahabad Bank Apps,0.03,8.87,9523.59,0.0003150072609173641,9.922957443066031e-08
2023-05-01,Equitas Small Finance Bank Apps,0.03,16.31,9523.59,0.0003150072609173641,9.922957443066031e-08
2023-05-01,Others,0.03,10.98,9523.59,0.0003150072609173641,9.922957443066031e-08
2023-05-01,Fave,0.02,1.68,9523.59,0.00021000484061157608,4.4102033080293476e-08
2023-05-01,MakeMyTrip,0.02,8.01,9523.59,0.00021000484061157608,4.4102033080293476e-08
2023-05-01,NSDL Payments Bank Apps,0.02,3.28,9523.59,0.00021000484061157608,4.4102033080293476e-08
2023-05-01,Utkarsh Small Finance Bank Apps,0.02,6.81,9523.59,0.00021000484061157608,4.4102033080293476e-08
2023-05-01,Cointab,0.01,4.24,9523.59,0.00010500242030578804,1.1025508270073369e-08
2023-05-01,Dhanlaxmi Bank Apps,0.01,2.93,9523.59,0.00010500242030578804,1.1025508270073369e-08
2023-05-01,Jammu and Kashmir Bank Apps,0.01,2.0,9523.59,0.00010500242030578804,1.1025508270073369e-08
2023-05-01,RBLBANK,0.01,0.06,9523.59,0.00010500242030578804,1.1025508270073369e-08
2023-05-01,Ultracash,0.01,1.13,9523.59,0.00010500242030578804,1.1025508270073369e-08
2023-05-01,Zomato,0.01,0.43,9523.59,0.00010500242030578804,1.1025508270073369e-08
2023-06-01,PhonePe,4461.36,745552.2,9443.17,47.244304613810826,2232.0243184425467
2023-06-01,Google Pay,3266.83,494088.0,9443.17,34.5946329463517,1196.7886286928026
2023-06-01,Paytm,1307.48,162494.8,9443.17,13.845774247419035,191.70546451049213
2023-06-01,Cred,73.93,26431.8,9443.17,0.7828938799153251,0.6129228272088715
2023-06-01,Amazon Pay,52.89,5647.9,9443.17,0.5600873435509474,0.31369783240595694
2023-06-01,Axis Bank Apps,47.64,2231.7,9443.17,0.5044916061026117,0.2545117806279927
2023-06-01,ICICI Bank Apps,37.63,16243.7,9443.17,0.3984890667011184,0.15879353628032838
2023-06-01,Yes Bank Apps,36.46,12997.5,9443.17,0.38609915949834644,0.14907256096532956
2023-06-01,BHIM,23.11,7289.0,9443.17,0.2447271414154357,0.05989137374537066
2023-06-01,HDFC Bank Apps,17.56,4168.6,9443.17,0.185954504684338,0.03457907781239748
2023-06-01,Kotak Mahindra Bank Apps,17.38,3202.5,9443.17,0.18404836511468076,0.03387380070138683
2023-06-01,WhatsApp,16.0,1443.3,9443.17,0.16943462841397539,0.028708093305781914
2023-06-01,Fampay,14.99,184.7,9443.17,0.1587390674953432,0.025198091549291122
2023-06-01,Bajaj Finserv,9.76,1312.6,9443.17,0.10335512333252499,0.010682281519081452
2023-06-01,Airtel Payments Bank Apps,8.84,632.2,9443.17,0.0936126321987214,0.008763324907173091
2023-06-01,IDFC Bank Apps,6.31,1540.3,9443.17,0.06682078158076155,0.004465016851063841
2023-06-01,Samsung Pay,5.61,522.8,9443.17,0.05940801658765012,0.0035293124348785114
2023-06-01,Federal Bank Apps,4.86,630.0,9443.17,0.05146576838074503,0.0026487253150204947
2023-06-01,India Post Payments Bank Apps,4.83,742.5,9443.17,0.05114807845246882,0.002616125929379905
2023-06-01,State Bank of India Apps,4.64,1959.7,9443.17,0.04913604224005286,0.0024143506470162587
2023-06-01,Mobikwik,3.58,1060.4,9443.17,0.03791099810762699,0.0014372437775164973
2023-06-01,Jupiter,2.96,424.8,9443.17,0.03134540625658545,0.000982534493390386
2023-06-01,Deutsche Bank Apps,1.81,125.6,9443.17,0.01916729233933097,0.00036738509562137564
2023-06-01,Canara Bank Apps,1.58,462.7,9443.17,0.01673166955588007,0.00027994876612716396
2023-06-01,Groww,1.45,1039.6,9443.17,0.015355013200016518,0.00023577643037268152
2023-06-01,Standard Chartered Bank Apps,1.4,672.6,9443.17,0.014825529986222847,0.0002197963393723928
2023-06-01,Jio Payments Bank Apps,1.35,113.2,9443.17,0.014296046772429176,0.00020437695331948266
2023-06-01,RBL Bank Apps,1.29,497.9,9443.17,0.013660666915876767,0.00018661382058653007
2023-06-01,Bank of Baroda Apps,1.19,427.7,9443.17,0.01260170048828942,0.0001588028551965538
2023-06-01,slice,0.88,272.8,9443.17,0.009318904562768647,8.68419822499903e-05
2023-06-01,IndusInd Bank Apps,0.79,897.6,9443.17,0.008365834777940034,6.998719153179099e-05
2023-06-01,Union Bank Apps,0.79,318.9,9443.17,0.008365834777940034,6.998719153179099e-05
2023-06-01,Punjab National Bank Apps,0.77,169.7,9443.17,0.008154041492422565,6.648839266014881e-05
2023-06-01,AU Small Finance Bank Apps,0.64,196.1,9443.17,0.006777385136559016,4.5932949289251075e-05
2023-06-01,Karnataka Bank Apps,0.61,125.9,9443.17,0.006459695208282812,4.172766218391192e-05
2023-06-01,OmniCard,0.48,13.9,9443.17,0.005083038852419262,2.5837283975203724e-05
2023-06-01,Central Bank of India Apps,0.44,97.6,9443.17,0.0046594522813843235,2.1710495562497576e-05
2023-06-01,DBS Digibank Apps,0.41,166.9,9443.17,0.004341762353108119,1.8850900330866952e-05
2023-06-01,UCO Bank Apps,0.33,107.6,9443.17,0.0034945892110382426,1.2212153753904888e-05
2023-06-01,Indian Bank Apps,0.28,81.2,9443.17,0.0029651059972445695,8.791853574895713e-06
2023-06-01,South Indian Bank Apps,0.25,70.5,9443.17,0.0026474160689683654,7.008811842231913e-06
2023-06-01,Bank of India Apps,0.23,71.9,9443.17,0.0024356227834508963,5.932258343265092e-06
2023-06-01,Jupiter Edge (LivQuick PPI),0.21,11.3,9443.17,0.0022238294979334268,4.945417635878837e-06
2023-06-01,HSBC Bank Apps,0.15,89.2,9443.17,0.0015884496413810193,2.5231722632034888e-06
2023-06-01,Fino Payments bank Apps,0.13,9.2,9443.17,0.0013766563558635502,1.8951827221395098e-06
2023-06-01,TataNeu,0.12,17.6,9443.17,0.0012707597131048154,1.6148302484502328e-06
2023-06-01,Tamilnad Mercantile Bank Apps,0.08,18.9,9443.17,0.000847173142069877,7.17702332644548e-07
2023-06-01,IDBI Bank Apps,0.08,34.1,9443.17,0.000847173142069877,7.17702332644548e-07
2023-06-01,Citi Bank Apps,0.07,54.2,9443.17,0.0007412764993111424,5.49490848430982e-07
2023-06-01,Fave,0.07,4.6,9443.17,0.0007412764993111424,5.49490848430982e-07
2023-06-01,Bajaj Finserv PPI,0.07,14.3,9443.17,0.0007412764993111424,5.49490848430982e-07
2023-06-01,PINELABS,0.07,4.2,9443.17,0.0007412764993111424,5.49490848430982e-07
2023-06-01,City Union Bank Apps,0.06,18.3,9443.17,0.0006353798565524077,4.037075621125582e-07
2023-06-01,Kiwi,0.05,4.1,9443.17,0.0005294832137936731,2.8035247368927647e-07
2023-06-01,Indian Overseas Bank Apps,0.05,13.0,9443.17,0.0005294832137936731,2.8035247368927647e-07
2023-06-01,Ultracash,0.04,3.1,9443.17,0.0004235865710349385,1.79425583161137e-07
2023-06-01,Karur Vysya Bank Apps,0.04,14.0,9443.17,0.0004235865710349385,1.79425583161137e-07
2023-06-01,MakeMyTrip,0.03,18.2,9443.17,0.00031768992827620386,1.0092689052813955e-07
2023-06-01,Punjab Sind Bank Apps,0.03,12.6,9443.17,0.00031768992827620386,1.0092689052813955e-07
2023-06-01,Dhani,0.03,7.0,9443.17,0.00031768992827620386,1.0092689052813955e-07
2023-06-01,Equitas Small Finance Bank Apps,0.03,17.3,9443.17,0.00031768992827620386,1.0092689052813955e-07
2023-06-01,Allahabad Bank Apps,0.03,8.3,9443.17,0.00031768992827620386,1.0092689052813955e-07
2023-06-01,NSDL Payments Bank Apps,0.02,4.1,9443.17,0.00021179328551746926,4.485639579028425e-08
2023-06-01,GoNiyo PPI,0.02,0.5,9443.17,0.00021179328551746926,4.485639579028425e-08
2023-06-01,Utkarsh Small Finance Bank Apps,0.02,6.3,9443.17,0.00021179328551746926,4.485639579028425e-08
2023-06-01,Jammu and Kashmir Bank Apps,0.01,2.4,9443.17,0.00010589664275873463,1.1214098947571063e-08
2023-06-01,Bandhan Bank Apps,0.01,3.1,9443.17,0.00010589664275873463,1.1214098947571063e-08
2023-06-01,Zomato,0.01,1.7,9443.17,0.00010589664275873463,1.1214098947571063e-08
2023-06-01,Dhanlaxmi Bank Apps,0.01,3.2,9443.17,0.00010589664275873463,1.1214098947571063e-08
2023-06-01,Bank of Maharashtra Apps,0.01,0.8,9443.17,0.00010589664275873463,1.1214098947571063e-08
2023-06-01,Others,0.0,11.8,9443.17,0.0,0.0
2023-07-01,PhonePe,4743.66,761247.87,10077.36,47.07244754578579,2215.815317950755
2023-07-01,Google Pay,3494.64,518095.1,10077.36,34.67812998642501,1202.5726993553897
2023-07-01,Paytm,1393.66,170767.35,10077.36,13.829614105281543,191.2582263010022
2023-07-01,Cred,80.34,30999.71,10077.36,0.797232608540332,0.6355798321200222
2023-07-01,Axis Bank Apps,64.3,3217.03,10077.36,0.6380639373804249,0.4071255881854108
2023-07-01,Amazon Pay,57.6,6163.84,10077.36,0.5715782704994165,0.32670171930710407
2023-07-01,ICICI Bank Apps,35.92,17770.37,10077.36,0.35644256035310834,0.12705129883107927
2023-07-01,Yes Bank Apps,32.01,11502.79,10077.36,0.3176427159494153,0.10089689499572092
2023-07-01,BHIM,24.94,8244.91,10077.36,0.24748545253915707,0.06124904921851137
2023-07-01,Kotak Mahindra Bank Apps,18.56,3480.6,10077.36,0.18417522049425641,0.033920511844107964
2023-07-01,WhatsApp,17.84,1598.67,10077.36,0.17703049211301372,0.031339795137775815
2023-07-01,HDFC Bank Apps,17.77,4410.51,10077.36,0.17633586574261512,0.031094337547197582
2023-07-01,Fampay,16.79,206.43,10077.36,0.16661109655703477,0.02775925749593756
2023-07-01,Bajaj Finserv,12.11,1740.97,10077.36,0.12017036207895718,0.014440915922187669
2023-07-01,Airtel Payments Bank Apps,9.65,666.04,10077.36,0.09575920677637793,0.009169825682441105
2023-07-01,Samsung Pay,5.81,544.13,10077.36,0.0576539887430835,0.003323982417987599
2023-07-01,India Post Payments Bank Apps,5.43,587.75,10077.36,0.05388315987520541,0.002903394918136946
2023-07-01,Federal Bank Apps,5.19,665.11,10077.36,0.05150158374812451,0.002652413128565083
2023-07-01,State Bank of India Apps,5.01,2095.15,10077.36,0.04971540165281383,0.002471621161500604
2023-07-01,IDFC Bank Apps,4.17,1121.41,10077.36,0.04137988520803067,0.0017122948998297951
2023-07-01,Standard Chartered Bank Apps,4.14,2129.38,10077.36,0.041082188192145555,0.0016877461866548636
2023-07-01,Mobikwik,3.79,1140.63,10077.36,0.037609056340152575,0.0014144411187967706
2023-07-01,Jupiter,3.27,466.39,10077.36,0.032448974731477294,0.001052935961124052
2023-07-01,Groww,2.81,2075.98,10077.36,0.027884287154572227,0.0007775334701186417
2023-07-01,Deutsche Bank Apps,1.83,175.52,10077.36,0.01815951796899188,0.00032976809286613896
2023-07-01,Canara Bank Apps,1.73,514.02,10077.36,0.017167194582708167,0.00029471256984056463
2023-07-01,Kiwi,1.53,52.51,10077.36,0.015182547810140749,0.00023050975800720965
2023-07-01,Bank of Baroda Apps,1.34,477.16,10077.36,0.013297133376201703,0.0001768137560244973
2023-07-01,Jio Payments Bank Apps,1.34,114.12,10077.36,0.013297133376201703,0.0001768137560244973
2023-07-01,RBL Bank Apps,1.28,529.58,10077.36,0.012701739344431476,0.00016133418237387854
2023-07-01,slice,0.94,301.0,10077.36,0.009327839831066866,8.700859591403753e-05
2023-07-01,Union Bank Apps,0.88,349.19,10077.36,0.008732445799296641,7.625560963765356e-05
2023-07-01,IndusInd Bank Apps,0.84,723.32,10077.36,0.008335516444783156,6.948083440125042e-05
2023-07-01,Punjab National Bank Apps,0.79,181.5,10077.36,0.007839354751641303,6.145548292208107e-05
2023-07-01,AU Small Finance Bank Apps,0.68,209.86,10077.36,0.006747799026729223,4.5532791705127845e-05
2023-07-01,Omnicard,0.62,19.49,10077.36,0.006152404994958997,3.785208722199642e-05
2023-07-01,Karnataka Bank Apps,0.61,124.34,10077.36,0.006053172656330626,3.664089920734877e-05
2023-07-01,DBS Digibank Apps,0.44,179.72,10077.36,0.004366222899648321,1.906390240941339e-05
2023-07-01,Central Bank of India Apps,0.44,97.75,10077.36,0.004366222899648321,1.906390240941339e-05
2023-07-01,UCO Bank Apps,0.36,116.31,10077.36,0.003572364190621353,1.2761785910433756e-05
2023-07-01,Indian Bank Apps,0.31,92.64,10077.36,0.0030762024974794987,9.463021805499105e-06
2023-07-01,South Indian Bank Apps,0.25,73.83,10077.36,0.002480808465709273,6.154410643534797e-06
2023-07-01,Bank of India Apps,0.25,78.83,10077.36,0.002480808465709273,6.154410643534797e-06
2023-07-01,Fino Payments bank Apps,0.17,13.36,10077.36,0.0016869497566823057,2.8457994815704903e-06
2023-07-01,HSBC Bank Apps,0.16,96.52,10077.36,0.0015877174180539346,2.5208465995918522e-06
2023-07-01,Fave,0.12,7.56,10077.36,0.001190788063540451,1.4179762122704173e-06
2023-07-01,Bajaj Finserv PPI,0.11,25.8,10077.36,0.0010915557249120801,1.1914939005883369e-06
2023-07-01,TataNeu,0.1,16.7,10077.36,0.0009923233862837093,9.847057029655676e-07
2023-07-01,Tamilnad Mercantile Bank Apps,0.1,23.5,10077.36,0.0009923233862837093,9.847057029655676e-07
2023-07-01,IDBI Bank Apps,0.07,37.4,10077.36,0.0006946263703985965,4.825057944531282e-07
2023-07-01,Citi Bank Apps,0.07,61.36,10077.36,0.0006946263703985965,4.825057944531282e-07
2023-07-01,Ultracash,0.07,5.01,10077.36,0.0006946263703985965,4.825057944531282e-07
2023-07-01,City Union Bank Apps,0.07,20.96,10077.36,0.0006946263703985965,4.825057944531282e-07
2023-07-01,Indian Overseas Bank Apps,0.07,18.01,10077.36,0.0006946263703985965,4.825057944531282e-07
2023-07-01,Karur Vysya Bank Apps,0.04,16.34,10077.36,0.00039692935451348364,1.5755291247449076e-07
2023-07-01,MakeMyTrip,0.04,19.92,10077.36,0.00039692935451348364,1.5755291247449076e-07
2023-07-01,Dhani,0.03,7.81,10077.36,0.00029769701588511276,8.862351326690108e-08
2023-07-01,Equitas Small Finance Bank Apps,0.03,18.9,10077.36,0.00029769701588511276,8.862351326690108e-08
2023-07-01,Bank of Maharashtra Apps,0.03,5.66,10077.36,0.00029769701588511276,8.862351326690108e-08
2023-07-01,Allahabad Bank Apps,0.03,8.73,10077.36,0.00029769701588511276,8.862351326690108e-08
2023-07-01,Punjab Sind Bank Apps,0.03,12.72,10077.36,0.00029769701588511276,8.862351326690108e-08
2023-07-01,NSDL Payments Bank Apps,0.03,4.56,10077.36,0.00029769701588511276,8.862351326690108e-08
2023-07-01,Others,0.03,11.05,10077.36,0.00029769701588511276,8.862351326690108e-08
2023-07-01,Utkarsh Small Finance Bank Apps,0.02,6.24,10077.36,0.00019846467725674182,3.938822811862269e-08
2023-07-01,Mobikwik PPI,0.02,3.63,10077.36,0.00019846467725674182,3.938822811862269e-08
2023-07-01,Jammu and Kashmir Bank Apps,0.01,2.29,10077.36,9.923233862837091e-05,9.847057029655673e-09
2023-07-01,Zomato,0.01,0.66,10077.36,9.923233862837091e-05,9.847057029655673e-09
2023-07-01,Dhanlaxmi Bank Apps,0.01,2.87,10077.36,9.923233862837091e-05,9.847057029655673e-09
2023-07-01,Bandhan Bank Apps,0.01,0.98,10077.36,9.923233862837091e-05,9.847057029655673e-09
2023-07-01,Shriram,0.01,0.21,10077.36,9.923233862837091e-05,9.847057029655673e-09
2023-08-01,PhonePe,4987.33,775265.57,10705.36,46.587223596404044,2170.369402421346
2023-08-01,Google Pay,3767.68,538113.42,10705.36,35.19433255864352,1238.641044248395
2023-08-01,Paytm,1484.82,176804.51,10705.36,13.86987453014191,192.37341948187927
2023-08-01,Cred,85.13,31926.2,10705.36,0.7952091288849698,0.6323575586619924
2023-08-01,Axis Bank Apps,69.43,3037.11,10705.36,0.6485536217371486,0.4206218002683724
2023-08-01,Amazon Pay,54.02,5836.99,10705.36,0.5046070379697647,0.25462826276861955
2023-08-01,ICICI Bank Apps,38.57,20999.12,10705.36,0.3602868095981826,0.12980658517043708
2023-08-01,Yes Bank Apps,28.94,11254.77,10705.36,0.2703318711374489,0.07307932055267427
2023-08-01,BHIM,24.61,7793.58,10705.36,0.22988484273298607,0.05284704091836974
2023-08-01,Kotak Mahindra Bank Apps,21.17,3678.04,10705.36,0.1977514067719348,0.039105618880279226
2023-08-01,FAM,20.27,235.89,10705.36,0.1893444031774737,0.03585130301463371
2023-08-01,WhatsApp,19.7,1677.53,10705.36,0.18401996756764832,0.03386334846359834
2023-08-01,HDFC Bank Apps,18.94,4671.76,10705.36,0.1769207200878812,0.03130094119641441
2023-08-01,Bajaj Finserv,13.22,1995.11,10705.36,0.12348954168752849,0.015249666906195836
2023-08-01,Airtel Payments Bank Apps,10.2,699.27,10705.36,0.09527937407055903,0.009078159123277517
2023-08-01,Samsung Pay,6.0,538.48,10705.36,0.05604669062974062,0.0031412315305458546
2023-08-01,Federal Bank Apps,5.7,700.66,10705.36,0.053244356098253585,0.002834961456317634
2023-08-01,India Post Payments Bank Apps,5.56,498.37,10705.36,0.05193659998355963,0.002697410417852286
2023-08-01,State Bank of India Apps,5.39,2104.81,10705.36,0.05034861041571698,0.002534982570793644
2023-08-01,Groww,4.74,2911.09,10705.36,0.04427688559749509,0.001960442598213668
2023-08-01,IDFC Bank Apps,4.36,1107.81,10705.36,0.04072726185761152,0.001658709858418458
2023-08-01,Mobikwik,3.96,1203.54,10705.36,0.036990815815628804,0.001368320454705774
2023-08-01,Jupiter,3.94,500.95,10705.36,0.03680399351352967,0.001354533938543934
2023-08-01,Standard Chartered Bank Apps,3.59,514.44,10705.36,0.0335346032267948,0.0011245696135785562
2023-08-01,Deutsche Bank Apps,2.08,359.86,10705.36,0.01942951941831008,0.0003775062248264885
2023-08-01,Canara Bank Apps,1.64,492.29,10705.36,0.0153194287721291,0.0002346848979043369
2023-08-01,Jio Payments Bank Apps,1.42,113.65,10705.36,0.013264383449038611,0.00017594386828312944
2023-08-01,RBL Bank Apps,1.38,548.31,10705.36,0.01289073884484034,0.00016617114796587567
2023-08-01,Bank of Baroda Apps,1.27,466.84,10705.36,0.011863216183295097,0.0001407358982115947
2023-08-01,slice,0.96,306.89,10705.36,0.008967470500758499,8.041552718197388e-05
2023-08-01,Union Bank Apps,0.9,324.77,10705.36,0.008407003594461093,7.067770943728174e-05
2023-08-01,Punjab National Bank Apps,0.86,179.75,10705.36,0.008033358990262822,6.453485666643651e-05
2023-08-01,IndusInd Bank Apps,0.85,391.31,10705.36,0.007939947839213254,6.304277168942721e-05
2023-08-01,OMNI,0.77,25.2,10705.36,0.0071926586308167124,5.1734338179462145e-05
2023-08-01,AU Small Finance Bank Apps,0.71,218.16,10705.36,0.006632191724519306,4.398596707078236e-05
2023-08-01,KIWI,0.69,69.86,10705.36,0.00644536942242017,4.154278699146892e-05
2023-08-01,Karnataka Bank Apps,0.65,127.83,10705.36,0.0060717248182219,3.686584226821176e-05
2023-08-01,DBS Digibank Apps,0.46,174.06,10705.36,0.004296912948280114,1.84634608850973e-05
2023-08-01,Central Bank of India Apps,0.45,96.41,10705.36,0.0042035017972305464,1.7669427359320434e-05
2023-08-01,UCO Bank Apps,0.38,132.77,10705.36,0.0035496237398835724,1.2599828694745038e-05
2023-08-01,Indian Bank Apps,0.33,91.69,10705.36,0.003082567984635734,9.502225379901211e-06
2023-08-01,Bank of India Apps,0.29,85.09,10705.36,0.002708923380437463,7.338265881080732e-06
2023-08-01,South Indian Bank Apps,0.28,77.42,10705.36,0.0026155122293878954,6.8409042220776385e-06
